MsgCounter,Roll,Pitch,Yaw,Roll_Setpoint,Pitch_Setpoint,Yaw_Setpoint,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Battery,Temperature,Longitude,Latitude
129,12.62,-10.38,220.06,0.00,0.00,180.00,0.182,0.174,0.924,-0.38,5.25,19.75,8.10,27.5,25856.0000000,57600.0000000
130,12.38,-10.12,218.12,0.00,0.00,180.00,0.192,0.183,0.911,-1.00,8.25,19.62,8.10,27.5,25856.0000000,57600.0000000
131,12.19,-9.50,216.00,0.00,0.00,180.00,0.231,0.165,0.919,-4.44,4.81,21.75,8.10,27.5,25856.0000000,57600.0000000
132,11.94,-8.31,214.44,0.00,0.00,180.00,0.205,0.082,0.933,-5.38,2.50,14.19,8.10,27.5,25856.0000000,57600.0000000
133,12.06,-8.19,213.69,0.00,0.00,180.00,0.274,0.062,0.928,1.19,-1.12,-0.12,8.10,27.5,25856.0000000,57600.0000000
134,12.38,-8.62,213.94,0.00,0.00,180.00,0.268,0.107,0.933,12.88,0.00,-10.06,8.10,27.5,25856.0000000,57600.0000000
135,12.31,-10.06,215.25,0.00,0.00,180.00,0.193,0.151,0.918,14.44,-3.75,-15.06,8.10,27.5,25856.0000000,57600.0000000
136,12.94,-11.56,217.12,0.00,0.00,180.00,0.240,0.214,0.894,4.75,-13.56,-20.81,8.10,27.5,25856.0000000,57600.0000000
137,13.81,-11.88,220.06,0.00,0.00,180.00,0.208,0.251,0.878,-9.88,-16.06,-26.75,8.10,27.5,25856.0000000,57600.0000000
138,15.19,-10.69,223.44,0.00,0.00,180.00,0.259,0.176,0.885,-27.69,-19.50,-30.25,8.10,27.5,25856.0000000,57600.0000000
139,15.88,-9.69,225.69,0.00,0.00,180.00,0.292,0.135,0.879,-4.12,-1.06,-9.62,8.10,27.5,25856.0000000,57600.0000000
140,15.19,-10.12,226.44,0.00,0.00,180.00,0.234,0.171,0.899,4.38,8.44,-4.81,8.10,27.5,25856.0000000,57600.0000000
141,14.38,-10.38,226.62,0.00,0.00,180.00,0.202,0.202,0.918,-5.94,1.94,-3.31,8.10,27.5,25856.0000000,57600.0000000
142,14.06,-9.94,226.69,0.00,0.00,180.00,0.201,0.178,0.920,-5.62,2.06,6.75,8.10,27.5,25856.0000000,57600.0000000
143,14.00,-9.25,225.94,0.00,0.00,180.00,0.200,0.160,0.935,-7.75,-0.94,12.31,8.10,27.5,25856.0000000,57600.0000000
144,14.44,-8.12,224.81,0.00,0.00,180.00,0.266,0.139,0.902,-11.69,-2.94,12.50,8.10,27.5,25856.0000000,57600.0000000
145,14.69,-6.94,223.50,0.00,0.00,180.00,0.265,0.099,0.902,-5.38,0.62,16.44,8.10,27.5,25856.0000000,57600.0000000
146,14.94,-5.88,222.12,0.00,0.00,180.00,0.270,0.069,0.910,-8.88,-1.31,11.06,8.07,43.0,25856.0000000,57600.0000000
147,15.19,-4.81,221.25,0.00,0.00,180.00,0.295,-0.001,0.895,0.31,1.06,10.50,8.07,43.0,25856.0000000,57600.0000000
148,14.81,-5.44,220.44,0.00,0.00,180.00,0.275,0.072,0.917,18.44,11.44,2.88,8.07,43.0,25856.0000000,57600.0000000
149,14.06,-6.62,220.38,0.00,0.00,180.00,0.229,0.126,0.928,7.00,4.56,-2.88,8.07,43.0,25856.0000000,57600.0000000
150,14.12,-6.81,220.75,0.00,0.00,180.00,0.252,0.118,0.908,-1.75,-3.50,-2.31,8.07,43.0,25856.0000000,57600.0000000
151,14.12,-6.81,221.00,0.00,0.00,180.00,0.238,0.121,0.920,0.25,2.69,-1.75,8.07,43.0,25856.0000000,57600.0000000
152,13.88,-6.88,221.25,0.00,0.00,180.00,0.230,0.111,0.918,0.69,0.88,-2.69,8.07,43.0,25856.0000000,57600.0000000
153,13.69,-7.00,221.62,0.00,0.00,180.00,0.221,0.124,0.929,1.12,3.31,-4.00,8.07,43.0,25856.0000000,57600.0000000
154,13.44,-7.06,221.88,0.00,0.00,180.00,0.200,0.129,0.936,-3.12,-0.88,-3.69,8.07,43.0,25856.0000000,57600.0000000
155,13.62,-6.62,222.06,0.00,0.00,180.00,0.225,0.103,0.912,-5.00,-0.81,-1.19,8.07,43.0,25856.0000000,57600.0000000
156,13.56,-6.25,222.31,0.00,0.00,180.00,0.230,0.096,0.912,-1.31,1.75,0.94,8.07,43.0,25856.0000000,57600.0000000
157,13.19,-6.19,222.31,0.00,0.00,180.00,0.206,0.087,0.934,1.00,3.81,0.25,8.07,43.0,25856.0000000,57600.0000000
158,13.12,-6.38,222.12,0.00,0.00,180.00,0.221,0.100,0.919,0.44,-0.38,1.25,8.07,43.0,25856.0000000,57600.0000000
159,13.38,-6.12,222.06,0.00,0.00,180.00,0.248,0.100,0.895,-3.00,-2.19,1.94,8.07,43.0,25856.0000000,57600.0000000
160,13.25,-5.81,221.94,0.00,0.00,180.00,0.213,0.087,0.925,-1.06,3.19,2.19,8.07,43.0,25856.0000000,57600.0000000
161,12.94,-5.62,221.88,0.00,0.00,180.00,0.184,0.086,0.945,-2.25,3.31,0.56,8.07,43.0,25856.0000000,57600.0000000
162,13.06,-5.56,221.62,0.00,0.00,180.00,0.235,0.107,0.934,-0.44,-1.62,3.19,8.07,43.0,25856.0000000,57600.0000000
163,13.19,-5.38,221.56,0.00,0.00,180.00,0.221,0.081,0.918,0.81,-1.44,2.31,8.07,43.0,25856.0000000,57600.0000000
164,13.19,-5.62,221.38,0.00,0.00,180.00,0.217,0.091,0.914,3.81,3.25,1.94,8.07,43.0,25856.0000000,57600.0000000
165,13.00,-5.81,221.12,0.00,0.00,180.00,0.194,0.098,0.900,-0.31,0.00,2.44,8.07,43.0,25856.0000000,57600.0000000
166,13.00,-5.38,220.69,0.00,0.00,180.00,0.202,0.100,0.925,-5.69,-0.62,7.38,8.05,29.5,25856.0000000,57600.0000000
167,13.00,-4.62,219.75,0.00,0.00,180.00,0.203,0.085,0.941,-2.50,-0.31,8.69,8.05,29.5,25856.0000000,57600.0000000
168,13.00,-4.38,218.56,0.00,0.00,180.00,0.230,0.080,0.955,0.69,1.75,13.88,8.05,29.5,25856.0000000,57600.0000000
169,13.00,-4.19,217.38,0.00,0.00,180.00,0.222,0.036,0.956,4.44,-1.94,13.69,8.05,29.5,25856.0000000,57600.0000000
170,13.44,-4.56,216.31,0.00,0.00,180.00,0.270,0.033,0.908,10.44,-1.12,6.75,8.05,29.5,25856.0000000,57600.0000000
171,14.06,-5.06,215.81,0.00,0.00,180.00,0.278,0.050,0.902,7.81,2.50,-3.19,8.05,29.5,25856.0000000,57600.0000000
172,14.12,-5.25,216.75,0.00,0.00,180.00,0.265,0.045,0.900,-0.69,1.19,-16.69,8.05,29.5,25856.0000000,57600.0000000
173,14.06,-5.19,218.88,0.00,0.00,180.00,0.223,0.040,0.902,-7.88,-2.94,-31.94,8.05,29.5,25856.0000000,57600.0000000
174,14.50,-4.81,223.31,0.00,0.00,180.00,0.232,0.087,0.897,-17.19,-11.69,-49.06,8.05,29.5,25856.0000000,57600.0000000
175,15.12,-4.50,228.12,0.00,0.00,180.00,0.248,0.093,0.925,-14.94,-8.25,-42.38,8.05,29.5,25856.0000000,57600.0000000
176,15.50,-4.44,232.25,0.00,0.00,180.00,0.271,0.103,0.923,-7.69,-4.38,-33.94,8.05,29.5,25856.0000000,57600.0000000
177,14.94,-5.12,235.31,0.00,0.00,180.00,0.172,0.069,0.956,-0.12,4.38,-33.69,8.05,29.5,25856.0000000,57600.0000000
178,14.44,-6.25,238.56,0.00,0.00,180.00,0.187,0.130,0.936,2.31,-5.62,-34.56,8.05,29.5,25856.0000000,57600.0000000
179,14.44,-6.88,241.31,0.00,0.00,180.00,0.198,0.134,0.910,-7.94,-6.31,-25.94,8.05,29.5,25856.0000000,57600.0000000
180,15.06,-6.38,243.88,0.00,0.00,180.00,0.263,0.125,0.902,-13.44,-8.81,-19.19,8.05,29.5,25856.0000000,57600.0000000
181,14.94,-5.75,245.19,0.00,0.00,180.00,0.143,0.061,0.951,-6.69,0.44,-8.69,8.05,29.5,25856.0000000,57600.0000000
182,15.25,-5.94,245.69,0.00,0.00,180.00,0.204,0.124,0.916,5.25,-5.00,0.69,8.05,29.5,25856.0000000,57600.0000000
183,15.00,-6.62,244.75,0.00,0.00,180.00,0.153,0.141,0.919,11.81,5.12,16.56,8.05,29.5,25856.0000000,57600.0000000
184,14.06,-7.62,242.19,0.00,0.00,180.00,0.181,0.166,0.921,7.62,6.06,30.81,8.05,29.5,25856.0000000,57600.0000000
185,13.69,-7.31,238.88,0.00,0.00,180.00,0.199,0.129,0.920,2.62,7.12,38.06,8.05,29.5,25856.0000000,57600.0000000
186,13.44,-6.75,234.75,0.00,0.00,180.00,0.243,0.092,0.927,5.12,7.69,43.00,8.05,29.5,25856.0000000,57600.0000000
187,13.38,-6.06,230.62,0.00,0.00,180.00,0.255,0.057,0.924,4.75,7.12,38.56,8.10,29.5,25856.0000000,57600.0000000
188,13.56,-5.25,227.19,0.00,0.00,180.00,0.248,0.033,0.930,3.44,-0.19,28.56,8.10,29.5,25856.0000000,57600.0000000
189,14.25,-4.81,225.06,0.00,0.00,180.00,0.319,0.034,0.901,0.06,-4.12,17.81,8.10,29.5,25856.0000000,57600.0000000
190,15.38,-3.88,224.06,0.00,0.00,180.00,0.303,0.020,0.902,-1.94,-0.19,1.62,8.10,29.5,25856.0000000,57600.0000000
191,15.69,-3.62,224.56,0.00,0.00,180.00,0.294,0.035,0.900,2.12,2.44,-14.44,8.10,29.5,25856.0000000,57600.0000000
192,15.19,-4.62,225.88,0.00,0.00,180.00,0.237,0.082,0.929,7.94,4.69,-17.88,8.10,29.5,25856.0000000,57600.0000000
193,14.94,-5.62,227.81,0.00,0.00,180.00,0.214,0.132,0.917,1.44,-5.19,-19.81,8.10,29.5,25856.0000000,57600.0000000
194,15.31,-5.88,229.56,0.00,0.00,180.00,0.229,0.119,0.903,-8.56,-8.06,-16.88,8.10,29.5,25856.0000000,57600.0000000
195,15.56,-5.50,231.19,0.00,0.00,180.00,0.225,0.098,0.905,-6.56,-1.88,-10.94,8.10,29.5,25856.0000000,57600.0000000
196,15.44,-5.38,232.38,0.00,0.00,180.00,0.221,0.107,0.911,-7.19,-5.81,-13.88,8.10,29.5,25856.0000000,57600.0000000
197,15.81,-4.62,233.88,0.00,0.00,180.00,0.228,0.080,0.923,-16.31,-6.12,-16.38,8.10,29.5,25856.0000000,57600.0000000
198,16.25,-3.75,235.06,0.00,0.00,180.00,0.247,0.056,0.925,-11.31,-4.94,-8.06,8.10,29.5,25856.0000000,57600.0000000
199,15.81,-3.06,235.19,0.00,0.00,180.00,0.192,0.054,0.943,-1.56,-0.19,3.75,8.10,29.5,25856.0000000,57600.0000000
200,14.88,-3.38,233.19,0.00,0.00,180.00,0.127,0.113,0.979,21.12,11.44,43.81,8.10,29.5,25856.0000000,57600.0000000
201,13.62,-5.38,224.25,0.00,0.00,180.00,0.297,0.180,0.863,56.38,36.44,107.62,8.10,29.5,25856.0000000,57600.0000000
202,9.12,-10.69,211.06,0.00,0.00,180.00,0.126,0.243,0.907,86.50,69.12,107.88,8.10,29.5,25856.0000000,57600.0000000
203,5.19,-17.69,199.00,0.00,0.00,180.00,0.053,0.223,0.934,112.81,77.94,122.12,8.10,29.5,25856.0000000,57600.0000000
204,2.88,-30.25,184.38,0.00,0.00,180.00,-0.007,0.480,0.867,151.56,79.56,130.50,8.10,29.5,25856.0000000,57600.0000000
205,4.38,-42.62,170.12,0.00,0.00,180.00,0.026,0.763,0.715,117.75,61.12,110.50,8.10,29.5,25856.0000000,57600.0000000
206,6.00,-48.25,159.38,0.00,0.00,180.00,-0.108,0.745,0.654,34.69,53.88,68.94,8.10,29.5,25856.0000000,57600.0000000
207,7.75,-50.00,150.75,0.00,0.00,180.00,0.082,0.684,0.654,27.19,46.00,57.06,8.00,39.5,25856.0000000,57600.0000000
208,8.94,-52.50,142.12,0.00,0.00,180.00,0.122,0.729,0.595,50.62,58.31,65.62,8.00,39.5,25856.0000000,57600.0000000
210,11.88,-55.50,124.50,0.00,0.00,180.00,0.120,0.764,0.627,-37.56,43.31,18.19,8.00,39.5,25856.0000000,57600.0000000
211,9.50,-49.06,128.75,0.00,0.00,180.00,0.185,0.579,0.737,-120.75,-43.00,-98.31,8.00,39.5,25856.0000000,57600.0000000
213,4.06,-18.19,171.06,0.00,0.00,180.00,0.021,0.144,0.932,-181.25,-117.56,-169.00,8.00,39.5,25856.0000000,57600.0000000
214,14.12,-5.00,192.44,0.00,0.00,180.00,0.164,0.047,0.970,-121.38,-154.50,-161.94,8.00,39.5,25856.0000000,57600.0000000
215,25.94,-1.56,205.50,0.00,0.00,180.00,0.543,0.235,0.841,-57.50,-84.62,-66.94,8.00,39.5,25856.0000000,57600.0000000
216,29.00,0.25,205.75,0.00,0.00,180.00,0.570,0.096,0.784,-2.38,7.06,31.75,8.00,39.5,25856.0000000,57600.0000000
217,26.31,1.88,202.69,0.00,0.00,180.00,0.370,-0.087,0.920,0.06,29.00,23.00,8.00,39.5,25856.0000000,57600.0000000
218,24.44,2.44,201.88,0.00,0.00,180.00,0.316,-0.145,1.008,3.62,9.12,8.62,8.00,39.5,25856.0000000,57600.0000000
219,25.56,2.06,201.56,0.00,0.00,180.00,0.382,0.062,0.838,5.88,-22.00,11.50,8.00,39.5,25856.0000000,57600.0000000
220,27.81,3.88,200.75,0.00,0.00,180.00,0.447,-0.084,0.783,-29.25,-26.69,3.94,8.00,39.5,25856.0000000,57600.0000000
221,29.69,6.62,202.12,0.00,0.00,180.00,0.510,-0.195,0.804,-21.94,-2.94,-10.31,8.00,39.5,25856.0000000,57600.0000000
222,29.06,8.00,203.06,0.00,0.00,180.00,0.472,-0.160,0.800,6.56,19.88,-9.06,8.00,39.5,25856.0000000,57600.0000000
223,24.00,4.44,197.81,0.00,0.00,180.00,0.446,-0.124,0.816,97.81,78.00,89.75,8.00,39.5,25856.0000000,57600.0000000
224,15.81,-3.56,186.75,0.00,0.00,180.00,0.111,0.081,0.982,117.38,62.12,95.94,8.00,39.5,25856.0000000,57600.0000000
225,13.44,-9.31,175.44,0.00,0.00,180.00,0.263,0.122,0.889,73.81,36.12,123.06,8.00,39.5,25856.0000000,57600.0000000
226,11.06,-15.31,161.00,0.00,0.00,180.00,0.307,0.137,0.832,123.88,71.81,164.88,8.00,39.5,25856.0000000,57600.0000000
227,8.12,-23.94,147.81,0.00,0.00,180.00,-0.028,0.359,0.911,97.56,54.56,83.69,7.96,28.0,25856.0000000,57600.0000000
228,9.38,-26.12,146.31,0.00,0.00,180.00,0.194,0.376,0.866,-26.19,-35.75,-21.25,7.96,28.0,25856.0000000,57600.0000000
229,10.31,-22.50,156.06,0.00,0.00,180.00,0.211,0.312,0.842,-83.81,-56.38,-144.00,7.96,28.0,25856.0000000,57600.0000000
230,10.31,-15.69,174.69,0.00,0.00,180.00,0.060,0.236,0.876,-129.38,-65.75,-211.75,7.96,28.0,25856.0000000,57600.0000000
231,14.75,-6.50,197.50,0.00,0.00,180.00,0.208,0.042,0.887,-158.62,-102.19,-241.81,7.96,28.0,25856.0000000,57600.0000000
232,21.56,-1.25,220.12,0.00,0.00,180.00,0.412,-0.084,0.856,-107.25,-60.44,-203.56,7.96,28.0,25856.0000000,57600.0000000
233,23.62,-3.00,235.38,0.00,0.00,180.00,0.421,0.118,0.887,-8.44,-6.88,-100.12,7.96,28.0,25856.0000000,57600.0000000
234,23.62,-5.25,240.31,0.00,0.00,180.00,0.272,0.245,0.970,4.69,-14.06,-18.56,7.96,28.0,25856.0000000,57600.0000000
235,26.62,-4.75,241.56,0.00,0.00,180.00,0.396,0.068,0.892,-4.06,-43.62,12.62,7.96,28.0,25856.0000000,57600.0000000
236,31.81,-4.19,238.19,0.00,0.00,180.00,0.537,0.076,0.728,12.00,-56.38,37.56,7.96,28.0,25856.0000000,57600.0000000
237,36.44,-2.50,232.31,0.00,0.00,180.00,0.678,0.007,0.678,26.75,-28.94,71.62,7.96,28.0,25856.0000000,57600.0000000
238,36.88,-0.88,225.12,0.00,0.00,180.00,0.702,-0.040,0.717,30.44,16.81,49.62,7.96,28.0,25856.0000000,57600.0000000
239,35.12,-1.62,223.12,0.00,0.00,180.00,0.579,-0.017,0.774,15.88,16.06,-3.19,7.96,28.0,25856.0000000,57600.0000000
240,33.69,-3.25,221.62,0.00,0.00,180.00,0.486,0.051,0.741,14.38,11.19,4.38,7.96,28.0,25856.0000000,57600.0000000
241,32.94,-3.38,219.94,0.00,0.00,180.00,0.486,0.023,0.755,12.88,10.69,22.62,7.96,28.0,25856.0000000,57600.0000000
242,32.00,-3.12,217.81,0.00,0.00,180.00,0.484,0.042,0.848,15.25,9.12,23.81,7.96,28.0,25856.0000000,57600.0000000
243,31.38,-3.19,214.69,0.00,0.00,180.00,0.478,0.038,0.848,21.38,7.38,36.25,7.96,28.0,25856.0000000,57600.0000000
244,31.56,-3.44,210.56,0.00,0.00,180.00,0.511,0.121,0.770,23.81,-2.81,34.06,7.96,28.0,25856.0000000,57600.0000000
245,31.62,-3.19,204.94,0.00,0.00,180.00,0.534,0.075,0.782,21.94,8.25,55.88,7.96,28.0,25856.0000000,57600.0000000
246,30.56,-2.50,197.88,0.00,0.00,180.00,0.504,0.073,0.787,40.50,13.06,71.06,7.96,28.0,25856.0000000,57600.0000000
247,29.56,-1.69,190.81,0.00,0.00,180.00,0.450,0.092,0.754,24.06,12.12,67.38,7.96,28.0,25856.0000000,57600.0000000
248,28.50,-0.25,185.56,0.00,0.00,180.00,0.438,0.046,0.794,8.12,12.94,40.00,8.10,30.0,25856.0000000,57600.0000000
249,26.94,0.12,182.69,0.00,0.00,180.00,0.399,0.086,0.872,6.69,21.75,25.38,8.10,30.0,25856.0000000,57600.0000000
250,25.75,0.81,181.31,0.00,0.00,180.00,0.402,-0.010,0.903,-7.19,0.06,-3.56,8.10,30.0,25856.0000000,57600.0000000
251,26.06,0.81,181.44,0.00,0.00,180.00,0.478,-0.057,0.913,-0.81,2.44,1.69,8.10,30.0,25856.0000000,57600.0000000
252,25.12,-0.44,181.25,0.00,0.00,180.00,0.377,-0.143,0.843,35.62,16.12,1.38,8.10,30.0,25856.0000000,57600.0000000
253,23.44,-4.00,180.38,0.00,0.00,180.00,0.366,0.083,0.798,29.00,15.62,4.69,8.10,30.0,25856.0000000,57600.0000000
254,23.19,-4.44,179.94,0.00,0.00,180.00,0.370,0.001,0.825,-14.31,-8.31,-5.56,8.10,30.0,25856.0000000,57600.0000000
255,23.94,-3.75,180.31,0.00,0.00,180.00,0.421,-0.062,0.854,1.12,-6.50,-7.19,8.10,30.0,25856.0000000,57600.0000000
0,23.69,-5.12,180.50,0.00,0.00,180.00,0.475,0.002,0.811,18.81,13.31,-1.88,8.10,30.0,25856.0000000,57600.0000000
1,22.31,-6.38,180.81,0.00,0.00,180.00,0.377,0.009,0.862,7.25,17.12,-14.38,8.10,30.0,25856.0000000,57600.0000000
2,21.75,-6.56,182.94,0.00,0.00,180.00,0.377,0.072,0.866,-11.69,-4.12,-26.31,8.10,30.0,25856.0000000,57600.0000000
3,21.88,-5.88,184.94,0.00,0.00,180.00,0.385,0.050,0.871,-12.06,0.75,-17.19,8.10,30.0,25856.0000000,57600.0000000
4,21.94,-5.31,186.94,0.00,0.00,180.00,0.466,0.081,0.895,-12.69,1.25,-16.81,8.10,30.0,25856.0000000,57600.0000000
5,21.12,-5.31,188.75,0.00,0.00,180.00,0.420,0.075,0.902,-1.50,1.94,-24.81,8.10,30.0,25856.0000000,57600.0000000
6,20.12,-6.75,189.19,0.00,0.00,180.00,0.404,0.115,0.920,22.81,14.12,5.06,8.10,30.0,25856.0000000,57600.0000000
7,18.56,-9.44,185.81,0.00,0.00,180.00,0.316,0.130,0.905,56.44,33.19,54.31,8.10,30.0,25856.0000000,57600.0000000
8,17.31,-13.56,179.12,0.00,0.00,180.00,0.321,0.287,0.913,67.19,23.69,72.75,8.10,30.0,25856.0000000,57600.0000000
9,15.56,-15.38,172.50,0.00,0.00,180.00,0.148,0.036,0.863,26.06,39.00,26.38,8.10,30.0,25856.0000000,57600.0000000
10,13.31,-16.88,178.62,0.00,0.00,180.00,0.112,0.147,0.895,-23.25,-12.81,-124.12,8.10,30.0,25856.0000000,57600.0000000
11,12.31,-17.50,190.62,0.00,0.00,180.00,0.124,0.266,0.908,-36.06,-37.38,-141.88,8.10,30.0,25856.0000000,57600.0000000
12,12.94,-16.75,201.50,0.00,0.00,180.00,0.136,0.277,0.935,-37.81,-41.31,-98.06,8.09,39.5,25856.0000000,57600.0000000
13,15.00,-14.31,213.06,0.00,0.00,180.00,0.154,0.205,0.891,-61.31,-62.88,-110.12,8.09,39.5,25856.0000000,57600.0000000
14,18.06,-12.31,226.75,0.00,0.00,180.00,0.260,0.168,0.885,-45.12,-55.44,-119.69,8.09,39.5,25856.0000000,57600.0000000
15,19.50,-12.31,241.31,0.00,0.00,180.00,0.285,0.210,0.858,-39.44,-34.12,-124.69,8.09,39.5,25856.0000000,57600.0000000
16,19.69,-12.75,253.50,0.00,0.00,180.00,0.283,0.268,0.936,-47.06,-26.06,-124.69,8.09,39.5,25856.0000000,57600.0000000
19,24.69,-4.50,275.75,0.00,0.00,180.00,0.441,0.020,0.805,-19.38,26.69,32.75,8.09,39.5,25856.0000000,57600.0000000
20,20.50,-3.06,270.12,0.00,0.00,180.00,0.458,-0.020,0.872,23.19,59.12,61.62,8.09,39.5,25856.0000000,57600.0000000
21,14.25,-4.56,265.75,0.00,0.00,180.00,0.272,0.036,0.961,45.75,72.19,38.12,8.09,39.5,25856.0000000,57600.0000000
22,8.38,-9.19,262.31,0.00,0.00,180.00,0.128,0.170,0.958,56.00,54.94,22.19,8.09,39.5,25856.0000000,57600.0000000
23,5.19,-14.38,257.94,0.00,0.00,180.00,0.088,0.288,0.964,46.62,28.19,45.50,8.09,39.5,25856.0000000,57600.0000000
24,5.00,-16.88,253.31,0.00,0.00,180.00,0.100,0.255,0.923,19.69,7.56,45.69,8.09,39.5,25856.0000000,57600.0000000
25,6.19,-18.00,250.69,0.00,0.00,180.00,0.197,0.233,0.926,19.12,-10.44,18.00,8.09,39.5,25856.0000000,57600.0000000
26,6.56,-20.12,250.06,0.00,0.00,180.00,0.171,0.287,0.941,12.62,-2.06,-17.38,8.09,39.5,25856.0000000,57600.0000000
27,6.31,-21.19,253.19,0.00,0.00,180.00,0.138,0.301,0.910,-4.44,-23.69,-55.88,8.09,39.5,25856.0000000,57600.0000000
29,7.62,-17.81,270.38,0.00,0.00,180.00,0.181,0.218,0.899,-39.44,-38.50,-77.88,8.09,39.5,25856.0000000,57600.0000000
30,9.44,-13.25,282.12,0.00,0.00,180.00,0.073,0.221,0.924,-79.25,-48.50,-114.88,8.09,39.5,25856.0000000,57600.0000000
31,13.50,-8.06,298.69,0.00,0.00,180.00,0.164,0.194,0.960,-99.69,-71.00,-197.62,8.09,39.5,25856.0000000,57600.0000000
32,17.31,-6.38,313.62,0.00,0.00,180.00,0.212,0.139,0.934,-55.06,-54.75,-156.50,8.01,29.0,25856.0000000,57600.0000000
34,26.06,-8.75,333.38,0.00,0.00,180.00,0.443,0.207,0.856,-2.00,-38.50,-15.00,8.01,29.0,25856.0000000,57600.0000000
35,27.31,-9.56,330.56,0.00,0.00,180.00,0.464,0.285,0.803,21.94,22.56,32.06,8.01,29.0,25856.0000000,57600.0000000
36,22.56,-9.69,321.06,0.00,0.00,180.00,0.317,0.080,0.895,50.75,80.50,75.81,8.01,29.0,25856.0000000,57600.0000000
39,14.44,-15.88,301.25,0.00,0.00,180.00,0.337,0.239,0.808,36.00,34.44,72.38,8.01,29.0,25856.0000000,57600.0000000
40,12.25,-17.31,295.12,0.00,0.00,180.00,0.222,0.311,0.793,31.12,50.69,56.38,8.01,29.0,25856.0000000,57600.0000000
42,12.19,-14.81,298.44,0.00,0.00,180.00,0.333,0.289,0.904,-57.12,-41.88,-80.88,8.01,29.0,25856.0000000,57600.0000000
46,23.81,-2.50,358.25,0.00,0.00,180.00,0.349,0.151,0.934,-4.75,-28.62,-52.31,8.01,29.0,25856.0000000,57600.0000000
50,14.81,-16.31,305.12,0.00,0.00,180.00,0.313,0.217,0.744,86.62,85.38,160.50,8.01,29.0,25856.0000000,57600.0000000
52,4.88,-22.69,285.25,0.00,0.00,180.00,-0.196,0.385,0.972,-6.06,35.75,0.31,8.01,29.0,25856.0000000,57600.0000000
57,16.00,-0.06,320.75,0.00,0.00,180.00,0.238,-0.049,0.998,-12.44,-36.62,17.56,8.01,29.0,25856.0000000,57600.0000000
58,22.50,2.00,324.62,0.00,0.00,180.00,0.442,0.004,0.900,-51.88,-77.38,-60.88,8.01,29.0,25856.0000000,57600.0000000
59,30.25,2.25,331.06,0.00,0.00,180.00,0.603,-0.073,0.730,-16.75,-71.81,-76.06,8.01,29.0,25856.0000000,57600.0000000
61,37.12,-9.94,343.12,0.00,0.00,180.00,0.594,0.294,0.679,43.38,-13.81,-17.81,8.01,29.0,25856.0000000,57600.0000000
64,28.75,-12.56,306.62,0.00,0.00,180.00,0.416,0.082,0.816,119.06,88.44,155.69,8.01,29.0,25856.0000000,57600.0000000
65,24.25,-15.38,287.88,0.00,0.00,180.00,0.398,0.291,0.723,110.06,93.69,182.06,8.01,29.0,25856.0000000,57600.0000000
66,18.50,-17.88,267.88,0.00,0.00,180.00,0.167,0.293,0.851,120.44,121.56,182.25,8.01,29.0,25856.0000000,57600.0000000
67,14.44,-22.69,248.75,0.00,0.00,180.00,0.161,0.485,0.882,61.31,83.88,93.81,8.01,29.0,25856.0000000,57600.0000000
68,12.75,-23.62,238.75,0.00,0.00,180.00,0.206,0.393,0.883,6.00,29.31,50.94,8.01,29.0,25856.0000000,57600.0000000
69,12.12,-22.56,234.56,0.00,0.00,180.00,0.203,0.320,0.877,-6.38,16.38,24.75,8.01,29.0,25856.0000000,57600.0000000
70,11.88,-21.94,233.62,0.00,0.00,180.00,0.256,0.314,0.860,3.06,7.00,9.12,8.01,29.0,25856.0000000,57600.0000000
71,11.00,-22.25,234.31,0.00,0.00,180.00,0.124,0.370,0.881,8.25,5.38,-1.69,8.01,29.0,25856.0000000,57600.0000000
72,11.00,-23.12,234.06,0.00,0.00,180.00,0.191,0.424,0.875,1.19,0.25,-2.81,8.01,29.0,25856.0000000,57600.0000000
73,10.81,-22.56,234.38,0.00,0.00,180.00,0.081,0.333,0.879,-6.25,0.38,-4.88,7.99,40.5,25856.0000000,57600.0000000
74,11.00,-22.56,235.12,0.00,0.00,180.00,0.151,0.346,0.848,1.69,-7.50,-10.50,7.99,40.5,25856.0000000,57600.0000000
75,10.75,-22.19,237.50,0.00,0.00,180.00,0.224,0.314,0.854,-24.38,-11.12,-46.94,7.99,40.5,25856.0000000,57600.0000000
76,9.81,-19.62,244.56,0.00,0.00,180.00,0.205,0.226,0.877,-34.31,-21.12,-57.62,7.99,40.5,25856.0000000,57600.0000000
77,8.94,-16.56,255.00,0.00,0.00,180.00,0.130,0.199,0.937,-35.88,-18.81,-71.25,7.99,40.5,25856.0000000,57600.0000000
78,8.69,-14.31,264.56,0.00,0.00,180.00,0.079,0.203,0.969,-32.88,-24.12,-82.62,7.99,40.5,25856.0000000,57600.0000000
79,10.00,-12.00,272.69,0.00,0.00,180.00,0.072,0.181,1.017,-61.81,-54.00,-93.50,7.99,40.5,25856.0000000,57600.0000000
80,15.75,-7.44,285.81,0.00,0.00,180.00,0.215,0.100,0.880,-47.81,-91.62,-89.94,7.99,40.5,25856.0000000,57600.0000000
81,22.69,-6.62,298.19,0.00,0.00,180.00,0.374,0.135,0.835,-46.69,-71.25,-104.44,7.99,40.5,25856.0000000,57600.0000000
